,Trafic des entrants (*) par station pour l'ensemble de l'année 2011,,,,,,,,,,
,,,,,,,,,,,
,Rang,Réseau,Station,Trafic,Ligne de correspondances RATP,,,,,Ville,Arrondissement pour Paris
,286,Métro,KLEBER,1 150 016,6,0,0,0,0,Paris,16
,287,Métro,BOTZARIS,1 096 111,7bis,0,0,0,0,Paris,19
,288,Métro,ASSEMBLEE NATIONALE,1 085 710,12,0,0,0,0,Paris,07
,289,Métro,SAINT-FARGEAU,979 912,3bis,0,0,0,0,Paris,08
,290,Métro,PORTE DE CHARENTON,957 771,8,0,0,0,0,Paris,12
,291,Métro,VANEAU,928 476,10,0,0,0,0,Paris,07
,292,Métro,FALGUIERE,926 922,12,0,0,0,0,Paris,15
,293,Métro,PORTE D'AUTEUIL,721 009,10,0,0,0,0,Paris,16
,294,Métro,DANUBE,679 746,7bis,0,0,0,0,Paris,19
,295,Métro,CHARDON-LAGACHE,636 141,10,0,0,0,0,Paris,16
,296,Métro,BOLIVAR,582 328,7bis,0,0,0,0,Paris,19
,297,Métro,BUTTES-CHAUMONT,575 182,7bis,0,0,0,0,Paris,19
,298,Métro,PRE-SAINT-GERVAIS,451 729,7bis,0,0,0,0,Paris,19
,299,Métro,CRETEIL-POINTE DU LAC,389 235,8,0,0,0,0,,
,300,Métro,PELLEPORT,364 642,3bis,0,0,0,0,Paris,20
,301,Métro,EGLISE D'AUTEUIL,178 152,10,0,0,0,0,Paris,16
,1,RER,GARE DU NORD-RER,44 596 876,B,0,0,0,0,Paris,10
,2,RER,GARE DE LYON-RER,31 495 687,A,0,0,0,0,Paris,12
,3,RER,LA DEFENSE-RER,29 783 058,A,0,0,0,0,Puteaux ,
,4,RER,NANTERRE-PREFECTURE,23 052 703,A,0,0,0,0,Nanterre ,
,5,RER,CHATELET-LES HALLES-RER,12 986 517,A,B,0,0,0,Paris,01
,6,RER,VAL DE FONTENAY,11 369 665,A,0,0,0,0,Fontenay-sous-Bois,
,7,RER,CHARLES DE GAULLE-ETOILE-RER,9 974 724,A,0,0,0,0,Paris,17
,8,RER,MASSY-PALAISEAU,8 479 103,B,0,0,0,0,Massy,
,9,RER,SAINT-MICHEL-NOTRE-DAME,8 410 856,B,0,0,0,0,Paris,00
,10,RER,NOISY-LE-GRAND-MONT D'EST,6 866 727,A,0,0,0,0,Noisy-le-Grand,
,11,RER,RUEIL-MALMAISON,6 615 943,A,0,0,0,0,Rueil-Malmaison ,
,12,RER,ANTONY,6 372 562,B,0,0,0,0,Antony,
,13,RER,CITE UNIVERSITAIRE,6 359 072,B,0,0,0,0,Paris,14
,14,RER,VINCENNES,5 874 104,A,0,0,0,0,Vincennes,
,15,RER,LUXEMBOURG,5 838 336,B,0,0,0,0,Paris,05
,16,RER,AUBER,5 667 365,A,0,0,0,0,Paris,09
,17,RER,NANTERRE-UNIVERSITE,5 214 188,A,0,0,0,0,Nanterre ,
,18,RER,NOISY-CHAMPS,4 669 805,A,0,0,0,0,Champs-sur-Marne,
,19,RER,NEUILLY-PLAISANCE,4 647 935,A,0,0,0,0,Neuilly-sur-Seine,
,20,RER,MARNE-LA-VALLEE-CHESSY,4 578 909,A,0,0,0,0,Montévrain,
,21,RER,SAINT-GERMAIN-EN-LAYE,4 383 920,A,0,0,0,0,Saint-Germain-en-Laye,
,22,RER,BOURG-LA-REINE,4 309 137,B,0,0,0,0,Bourg la Reine,
