UIC;Nom de la gare;adresse postale;Type;Région;Latitude;Longitude
718015;Besançon Mouillère;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,24093;6,03406
718007;Besançon Viotte;2, avenue de la Paix 25000 Besançon;Gare Ferroviaire de Voyageurs;Franche-Comté;47,24721;6,02158
471219;Beslé;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,69920;-1,87028
276642;Bessancourt;;Gare Ferroviaire de Voyageurs;Ile de France;49,03546;2,21027
696336;Bessay;;Gare Ferroviaire de Voyageurs;Auvergne;46,44293;3,36058
775494;Bessèges;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;44,29680;4,09279
594747;Bétaille;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,94254;1,73453
342006;Béthune;Place F. Mitterrand 62400 BETHUNE;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,52072;2,64167
471045;Betton;;Gare Ferroviaire de Voyageurs;Bretagne;48,18175;-1,63413
343160;Beuvrages;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,38960;3,50662
342402;Beuvry lès Béthune;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,53582;2,69170
393363;Beynes;;Gare Ferroviaire de Voyageurs;Ile de France;48,85965;1,87575
723544;Beynost;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,83385;5,00680
781005;Béziers;14/14bis boulevard de Verdun 34500 BEZIERS;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,33627;3,21899
342097;Biache Saint-Vaast;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,31664;2,94200
673400;Biarritz;Allée du MOURA 64200 BIARRITZ;Gare Ferroviaire de Voyageurs;Aquitaine;43,45922;-1,54549
328328;Bibliothèque François Mitterrand;;Gare Ferroviaire de Voyageurs;Ile de France;48,82874;2,37794
673699;Bidarray Pont Noblia;;Gare Ferroviaire de Voyageurs;Aquitaine;43,26810;-1,34513
393546;Bièvres;;Gare Ferroviaire de Voyageurs;Ile de France;48,75124;2,21556
144188;Biffontaine;;Gare Ferroviaire de Voyageurs;Lorraine;48,20581;6,80674
576306;Bigny;;Gare Ferroviaire de Voyageurs;Centre;46,80104;2,36941
345140;Billy Montigny;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,41531;2,91167
757690;Biot;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,61139;7,12667
212308;Bischheim;;Gare Ferroviaire de Voyageurs;Alsace;48,61124;7,74123
214296;Bischoffsheim;;Gare Ferroviaire de Voyageurs;Alsace;48,48680;7,49781
213611;Bischwiller (Bas-Rhin);;Gare Ferroviaire de Voyageurs;Alsace;48,76541;7,85116
193821;Bitche;;Gare Ferroviaire de Voyageurs;Lorraine;49,04843;7,43258
182576;Bitschwiller (Haut-Rhin);;Gare Ferroviaire de Voyageurs;Alsace;47,82815;7,07818
141135;Blainville - Damelevières;;Gare Ferroviaire de Voyageurs;Lorraine;48,56405;6,38827
713073;Blaisy Bas;;Gare Ferroviaire de Voyageurs;Bourgogne;47,37324;4,74138
313809;Blangy sur Bresle;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,93302;1,62482
317248;Blangy sur Ternoise;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,42336;2,16944
581728;Blanquefort;;Gare Ferroviaire de Voyageurs;Aquitaine;44,91761;-0,62355
694604;Blanzy;;Gare Ferroviaire de Voyageurs;Bourgogne;46,70211;4,40073
574475;Bléré la Croix;;Gare Ferroviaire de Voyageurs;Centre;47,33810;0,98632
174326;Blesme - Haussignemont;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,72154;4,75259
574004;Blois;70 boulevard Daniel DUPUIS 41000 Blois;Gare Ferroviaire de Voyageurs;Centre;47,58555;1,32353
444380;Blonville sur Mer - Benerville;;Gare Ferroviaire de Voyageurs;Basse-Normandie;49,33123;0,03536
726471;Boën;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,74160;4,00444
172049;Bogny sur Meuse;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,85845;4,76338
296269;Bohain;;Gare Ferroviaire de Voyageurs;Picardie;49,98859;3,44263
684407;Boigneville;;Gare Ferroviaire de Voyageurs;Ile de France;48,34161;2,37879
381079;Bois Colombes;;Gare Ferroviaire de Voyageurs;Ile de France;48,91373;2,27191
721787;Bois d'Oingt - Légny;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,90649;4,57517
682203;Bois le Roi;Rue de la Gare 77590 Bois-le-Roi;Gare Ferroviaire de Voyageurs;Ile de France;48,47556;2,69199
342071;Boisleux;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,21064;2,77110
543082;Boisseaux;;Gare Ferroviaire de Voyageurs;Centre;48,25647;1,97296
645184;Boisset;;Gare Ferroviaire de Voyageurs;Auvergne;44,78696;2,25032
682518;Boissise le Roi;;Gare Ferroviaire de Voyageurs;Ile de France;48,52942;2,57305
381152;Boissy l'Aillerie;;Gare Ferroviaire de Voyageurs;Ile de France;49,07593;2,02452
413351;Bolbec - Nointot;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,59170;0,48492
764357;Bollène la Croisière;Avenue de la gare 84500 Bollène;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;44,27151;4,70810
182709;Bollwiller;;Gare Ferroviaire de Voyageurs;Alsace;47,85671;7,26731
142224;Bologne;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,19858;5,13426
784801;Bolquère - Eyne;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,49778;2,09188
113407;Bondy;;Gare Ferroviaire de Voyageurs;Ile de France;48,89385;2,47876
478065;Bonnemain;;Gare Ferroviaire de Voyageurs;Bretagne;48,47709;-1,76586
545731;Bonneval;;Gare Ferroviaire de Voyageurs;Centre;48,18630;1,38613
746339;Bonneville;Place de la Gare 74130 Bonneville;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,07785;6,41691
415893;Bonnières;Place du 8 Mai 1945 78270 Bonnières-sur-Seine;Gare Ferroviaire de Voyageurs;Ile de France;49,03875;1,58131
745596;Bons en Chablais;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,27000;6,36642
726414;Bonson;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,52246;4,21629
276444;Boran sur Oise;;Gare Ferroviaire de Voyageurs;Picardie;49,16730;2,36253
581009;Bordeaux Saint-Jean;Rue Charles Domercq 33800 Bordeaux;Gare Ferroviaire de Voyageurs;Aquitaine;44,82582;-0,55601
491019;Bords;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;45,89470;-0,79884
276717;Bornel Belle Église;;Gare Ferroviaire de Voyageurs;Picardie;49,19450;2,20688
481200;Bouaye;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,13778;-1,67982
673095;Boucau;;Gare Ferroviaire de Voyageurs;Aquitaine;43,52350;-1,49063
345389;Bouchain;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,27826;3,33197
775346;Boucoiran;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,99236;4,18765
276485;Bouffemont - Moisselles;;Gare Ferroviaire de Voyageurs;Ile de France;49,04499;2,32323
382440;Bougival;;Gare Ferroviaire de Voyageurs;Ile de France;48,85402;2,13205
543181;Boulainvilliers;;Gare Ferroviaire de Voyageurs;Ile de France;48,85716;2,27484
393322;Boulevard Victor;;Gare Ferroviaire de Voyageurs;Ile de France;48,84105;2,27185
317586;Boulogne;3 Boulevard Voltaire 62200 Boulogne sur mer;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,71561;1,61033
317016;Boulogne Tintelleries;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,72711;1,60961
757534;Boulouris sur Mer;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,41633;6,80834
545178;Bouray;;Gare Ferroviaire de Voyageurs;Ile de France;48,53325;2,29031
281279;Bourbourg;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,95274;2,19503
214775;Bourg Bruche;;Gare Ferroviaire de Voyageurs;Alsace;48,36032;7,13714
743005;Bourg en Bresse;12 avenue Pierre Semard 01000 BOURG EN BRESSE;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,20007;5,21513
641266;Bourg Lastic - Messeix;;Gare Ferroviaire de Voyageurs;Auvergne;45,62753;2,56000
784876;Bourg Madame;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,43003;1,95360
741793;Bourg Saint-Maurice;30 PLACE DE LA GARE 73700 BOURG ST MAURICE;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,61953;6,77146
576207;Bourges;Place du Général LECLERC 18000 BOURGES;Gare Ferroviaire de Voyageurs;Centre;47,09437;2,39418
481242;Bourgneuf en Retz;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,04687;-1,95494
723429;Bourgoin Jallieu;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,58373;5,27401
415323;Bourgtheroulde - Thuit Hébert;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,31750;0,83967
486324;Bournezeau;;Gare Ferroviaire de Voyageurs;Pays de la Loire;46,65148;-1,17846
684118;Bourron Marlotte - Grez;;Gare Ferroviaire de Voyageurs;Ile de France;48,33267;2,69346
393603;Bourth;Rue de la gare 27580 Bourth;Gare Ferroviaire de Voyageurs;Haute-Normandie;48,76543;0,80594
481176;Boussay La Bruffière;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,05061;-1,18351
611095;Boussens;Avenue de la gare 31360 Boussens;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,17964;0,97219
682138;Boussy Saint-Antoine;;Gare Ferroviaire de Voyageurs;Ile de France;48,68098;2,53301
726216;Bouthéon;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,52434;4,27714
681478;Boutigny;;Gare Ferroviaire de Voyageurs;Ile de France;48,43491;2,37655
287235;Bouvines;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,57313;3,20232
174433;Bouy;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,09081;4,35360
193177;Bouzonville;;Gare Ferroviaire de Voyageurs;Lorraine;49,28924;6,53253
313213;Boves;;Gare Ferroviaire de Voyageurs;Picardie;49,84727;2,39829
615054;Bram;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,24383;2,11982
476242;Brandérion;;Gare Ferroviaire de Voyageurs;Bretagne;47,78232;-3,19509
734244;Brassac les Mines - Sainte-Florine;Rue de la Gare 63570 Brassac les Mines;Gare Ferroviaire de Voyageurs;Auvergne;45,41448;3,33122
611822;Brax - Léguevin;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,61510;1,23607
713644;Brazey en Plaine; 21470 Brazey en Plaine;Gare Ferroviaire de Voyageurs;Bourgogne;47,13176;5,21183
413344;Bréauté - Beuzeville;PLACE DE LA GARE 76110 Goderville;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,60357;0,41684
345108;Brebières Sud;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,33631;3,01355
756833;Breil sur Roya;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,94432;7,51649
182659;Breitenbach;;Gare Ferroviaire de Voyageurs;Alsace;48,02883;7,10427
473827;Brélidy - Plouëc;;Gare Ferroviaire de Voyageurs;Bretagne;48,66907;-3,19620
487249;Bressuire;Bld G Clémenceau  79300  Bressuire;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,83717;-0,49648
474007;Brest;08, Place du 19ème RI BP 61134 29211 Brest cedex 01;Gare Ferroviaire de Voyageurs;Bretagne;48,38808;-4,47892
471102;Breteil;;Gare Ferroviaire de Voyageurs;Bretagne;48,14037;-1,89764
594762;Bretenoux - Biars;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,92756;1,84420
313247;Breteuil Embranchement;Rue de la gare 60120 Bacouël;Gare Ferroviaire de Voyageurs;Picardie;49,62665;2,38411
545194;Brétigny;;Gare Ferroviaire de Voyageurs;Ile de France;48,60624;2,30193
712265;Brétigny - Norges;;Gare Ferroviaire de Voyageurs;Bourgogne;47,38963;5,10976
394270;Bretoncelles;;Gare Ferroviaire de Voyageurs;Basse-Normandie;48,43293;0,89317
444042;Bretteville - Norrey;;Gare Ferroviaire de Voyageurs;Basse-Normandie;49,20317;-0,51211
171322;Breuil - Romain;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,30853;3,76604
545483;Breuillet - Bruyères le Châtel;;Gare Ferroviaire de Voyageurs;Ile de France;48,57780;2,19283
545491;Breuillet Village;;Gare Ferroviaire de Voyageurs;Ile de France;48,56481;2,17132
381624;Bréval;Avenue Noël Duchesne 78980 Bréval;Gare Ferroviaire de Voyageurs;Ile de France;48,94413;1,54302
763607;Briançon;Avenue du Général de Gaulle 05100 Briançon;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;44,88961;6,63263
696088;Briare;;Gare Ferroviaire de Voyageurs;Centre;47,64650;2,73370
592063;Brignac;;Gare Ferroviaire de Voyageurs;Limousin;45,86288;1,44175
722728;Brignais;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,67354;4,76352
747451;Brignoud;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,26259;5,90134
317180;Brimeux;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,44687;1,83174
694596;Brion - Laizy;;Gare Ferroviaire de Voyageurs;Bourgogne;46,90852;4,20679
131961;Brion - Montréal la Cluse;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,17598;5,55886
415364;Brionne;rue de la gare 27800 Brionne;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,19635;0,71157
734269;Brioude;Gare SNCF de Brioude  43100 Brioude;Gare Ferroviaire de Voyageurs;Auvergne;45,30069;3,37895
448084;Briouze;Place de la gare 61220 Briouze;Gare Ferroviaire de Voyageurs;Basse-Normandie;48,70200;-0,36744
594002;Brive la Gaillarde;Avenue Jean Jaurès 19316 Brive Cedex;Gare Ferroviaire de Voyageurs;Limousin;45,15262;1,52814
473074;Broons;;Gare Ferroviaire de Voyageurs;Bretagne;48,33336;-2,23642
394452;Brou;;Gare Ferroviaire de Voyageurs;Centre;48,21712;1,16150
694166;Broye;;Gare Ferroviaire de Voyageurs;Bourgogne;46,86230;4,29499
581736;Bruges;;Gare Ferroviaire de Voyageurs;Aquitaine;44,88600;-0,60894
212134;Brumath;;Gare Ferroviaire de Voyageurs;Alsace;48,73218;7,70038
345439;Brunémont;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,27818;3,14636
682120;Brunoy;;Gare Ferroviaire de Voyageurs;Ile de France;48,69947;2,50644
181032;Brunstatt;;Gare Ferroviaire de Voyageurs;Alsace;47,71979;7,31414
144154;Bruyères;;Gare Ferroviaire de Voyageurs;Lorraine;48,20493;6,71888
276451;Bruyères sur Oise;;Gare Ferroviaire de Voyageurs;Ile de France;49,15520;2,32707
471037;Bruz;Place de la gare 35170 Bruz;Gare Ferroviaire de Voyageurs;Bretagne;48,02852;-1,75199
387092;Bueil;Place de la Gare 27730 Bueil;Gare Ferroviaire de Voyageurs;Haute-Normandie;48,92556;1,44317
592162;Bugeat;;Gare Ferroviaire de Voyageurs;Limousin;45,60047;1,92454
316067;Buire sur Ancre;;Gare Ferroviaire de Voyageurs;Picardie;49,96510;2,59907
342105;Bully - Grenay;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,44898;2,73222
681510;Buno - Gironville;;Gare Ferroviaire de Voyageurs;Ile de France;48,37041;2,38656
296244;Busigny;Place Averlon 59137 Busigny;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,03947;3,44589
491191;Bussac;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;45,21156;-0,36804
597708;Busseau sur Creuse;;Gare Ferroviaire de Voyageurs;Limousin;46,12309;2,02311
592741;Bussière Galant;;Gare Ferroviaire de Voyageurs;Limousin;45,60759;1,02607
672634;Buzy en Béarn;;Gare Ferroviaire de Voyageurs;Aquitaine;43,14831;-0,45604
718122;Byans;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,11827;5,85219
582684;Cadaujac;;Gare Ferroviaire de Voyageurs;Aquitaine;44,75223;-0,53791
444000;Caen;15, Place de la gare 14000 Caen;Gare Ferroviaire de Voyageurs;Basse-Normandie;49,17655;-0,34826
317321;Caffiers;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,85057;1,81133
756320;Cagnes sur Mer;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,65715;7,14802
613000;Cahors;66 Place Jouinot 46000 Cahors;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,44916;1,43325
317263;Calais;46 Avenue Wilson 62100 CALAIS;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,95343;1,85139
281071;Calais Fréthun;62185 Calais;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,90259;1,81129
473546;Callac;;Gare Ferroviaire de Voyageurs;Bretagne;48,40690;-3,41866
342543;Calonne Ricouart;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,48307;2,48183
673657;Cambo les Bains;;Gare Ferroviaire de Voyageurs;Aquitaine;43,36523;-1,39616
345520;Cambrai;12 Place de la gare 59400 Cambrai;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,17700;3,24129
783340;Campagnac - Saint-Geniez;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,42213;3,06370
615229;Campagne;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,91625;2,20427
757625;Cannes;1, rue Jean Jaurès 06400 Cannes;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,55416;7,01862
757617;Cannes la Bocca;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,54912;6,98573
345413;Cantin;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,31243;3,12169
756395;Cap d'Ail;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,72072;7,39364
756460;Cap Martin Roquebrune;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,76045;7,45723
613109;Capdenac;Gare SNCF 12700 Capdenac;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,57896;2,07709
671156;Capvern;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,10358;0,32954
447144;Carantilly - Marigny;;Gare Ferroviaire de Voyageurs;Basse-Normandie;49,06779;-1,24618
611061;Carbonne;Avenue de la gare.  31390 Carbonne;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,29838;1,21241
615286;Carcassonne;1 bd Maréchal Joffre 11000 CARCASSONNE;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,21817;2,35243
447243;Carentan;Boulevard de Verdun  50500 Carentan;Gare Ferroviaire de Voyageurs;Basse-Normandie;49,30181;-1,24209
473504;Carhaix;;Gare Ferroviaire de Voyageurs;Bretagne;48,27598;-3,56395
172353;Carignan;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,62852;5,16847
615625;Carmaux;Rue Hoche  81400 Carmaux;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,04861;2,15199
473561;Carnoët Locarn;;Gare Ferroviaire de Voyageurs;Bretagne;48,34030;-3,49070
756478;Carnolès;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,76124;7,48090
755371;Carnoules;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,29746;6,18703
753566;Carry le Rouet;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,33684;5,15412
208553;Casino Lacroix Laval;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,78843;4,72981
281139;Cassel;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,78776;2,46003
751776;Cassis;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,23399;5,55316
611665;Castelnau d'Estrétefonds;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,78616;1,34155
615039;Castelnaudary;1 avenue de la gare 11400 Castelnaudary;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,31206;1,95010
611897;Castelsarrasin;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,04022;1,11450
584136;Castillon;;Gare Ferroviaire de Voyageurs;Aquitaine;44,85716;-0,04069
615468;Castres;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,59916;2,23122
345587;Cattenières;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,12811;3,33372
581538;Caudéran Mérignac;;Gare Ferroviaire de Voyageurs;Aquitaine;44,84295;-0,62753
582841;Caudrot;;Gare Ferroviaire de Voyageurs;Aquitaine;44,58045;-0,14469
345561;Caudry;Place de la gare 59540 Caudry;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,11138;3,40963
473066;Caulnes;;Gare Ferroviaire de Voyageurs;Bretagne;48,28436;-2,15580
613356;Caussade;Avenue du 8 mai 1945  82300 Caussade;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,16231;1,53346
765503;Cavaillon;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,83470;5,04374
491217;Cavignac;;Gare Ferroviaire de Voyageurs;Aquitaine;45,10418;-0,38137
611079;Cazères sur Garonne;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,21290;1,08278
781542;Ceilhes - Roqueredonde;RD 393 34260 Roqueredonde;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,81065;3,15888
141572;Ceintrey;;Gare Ferroviaire de Voyageurs;Lorraine;48,52470;6,15727
581595;Cenon;66 avenue Jean Jaurès  33150 Cenon;Gare Ferroviaire de Voyageurs;Aquitaine;44,85599;-0,53356
785006;Cerbère;Avenue Pierre Sémard 66290 Cerbère;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,44277;3,16553
543033;Cercottes;;Gare Ferroviaire de Voyageurs;Centre;47,98716;1,88470
696492;Cercy la Tour;;Gare Ferroviaire de Voyageurs;Bourgogne;46,85781;3,64500
382655;Cergy le Haut;;Gare Ferroviaire de Voyageurs;Ile de France;49,04766;2,01078
381905;Cergy Préfecture;;Gare Ferroviaire de Voyageurs;Ile de France;49,03665;2,07965
382499;Cergy Saint-Christophe;;Gare Ferroviaire de Voyageurs;Ile de France;49,04985;2,03348
487280;Cerizay;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,81732;-0,66748
182410;Cernay (Haut-Rhin);;Gare Ferroviaire de Voyageurs;Alsace;47,80171;7,17394
276063;Cernay (Val-d'Oise);;Gare Ferroviaire de Voyageurs;Ile de France;48,98528;2,25702
582742;Cérons;;Gare Ferroviaire de Voyageurs;Aquitaine;44,63298;-0,34112
723452;Cessieu;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,56102;5,37544
682161;Cesson;;Gare Ferroviaire de Voyageurs;Ile de France;48,56587;2,59417
334490;Cesson Sévigné;;Gare Ferroviaire de Voyageurs;Bretagne;48,11237;-1,60250
743302;Ceyzériat;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,18346;5,32582
592873;Chabanais;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;45,87256;0,71477
597112;Chabenet;;Gare Ferroviaire de Voyageurs;Centre;46,62656;1,50786
747212;Chabons;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,43778;5,42840
576223;Chabris;;Gare Ferroviaire de Voyageurs;Centre;47,25666;1,64684
713578;Chagny;;Gare Ferroviaire de Voyageurs;Bourgogne;46,90735;4,74918
116343;Chailly - Boissy Le Châtel;;Gare Ferroviaire de Voyageurs;Ile de France;48,81428;3,15191
574111;Chaingy Fourneaux Plage;;Gare Ferroviaire de Voyageurs;Centre;47,87749;1,78368
583690;Chalais;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;45,27068;0,04339
481390;Challans;;Gare Ferroviaire de Voyageurs;Pays de la Loire;46,84381;-1,87155
725002;Chalon sur Saône;Cours de la gare 71100 Chalon sur Saône;Gare Ferroviaire de Voyageurs;Bourgogne;46,78103;4,84316
484204;Chalonnes;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,34291;-0,74358
174003;Châlons en Champagne;Place de la gare 51000 CHALONS EN CHAMPAGNE;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,95547;4,34896
734731;Chamalières sur Loire;;Gare Ferroviaire de Voyageurs;Auvergne;45,20556;3,99211
545152;Chamarande;;Gare Ferroviaire de Voyageurs;Ile de France;48,51466;2,21607
741009;Chambéry - Challes les Eaux;Place de la gare, BP 1043 73010 CHAMBERY cédex;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,57093;5,92054
641407;Chamblet;;Gare Ferroviaire de Voyageurs;Auvergne;46,31381;2,70150
276725;Chambly;;Gare Ferroviaire de Voyageurs;Picardie;49,16357;2,24037
